Matricula,Turno,Estado,Modalidad,Estado2,Adeudo,Divisa,TotalAdeudo
10217573,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10217471,Vespertino,Activo,Maestria,MATRICULADO,19632,1,19632
10217303,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10216457,Vespertino,Activo,Maestria,MATRICULADO,2024,1,2024
10215184,Vespertino,Activo,Maestria,MATRICULADO,3435,1,3435
10215064,Vespertino,Activo,Maestria,MATRICULADO,3576,1,3576
10215020,Vespertino,Activo,Maestria,MATRICULADO,3356,1,3356
10214918,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10211614,Vespertino,Activo,Maestria,MATRICULADO,3356,1,3356
10210928,Vespertino,Activo,Maestria,MATRICULADO,3356,1,3356
10209768,Vespertino,Activo,Maestria,MATRICULADO,5705,1,5705
10206274,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10206089,Vespertino,Activo,Maestria,MATRICULADO,3356,1,3356
10204703,Vespertino,Activo,Maestria,MATRICULADO,6305,1,6305
10203902,Vespertino,Activo,Maestria,MATRICULADO,3356,1,3356
10202181,Vespertino,Activo,Maestria,MATRICULADO,1268.45,1,1268.45
10201918,Vespertino,Activo,Maestria,MATRICULADO,17183.26,1,17183.26
10201199,Vespertino,Activo,Maestria,MATRICULADO,3575,1,3575
10197918,Vespertino,Activo,Maestria,MATRICULADO,3356,1,3356
10195211,Vespertino,Activo,Maestria,MATRICULADO,3356,1,3356
10194599,Vespertino,Activo,Maestria,MATRICULADO,6563,1,6563
10193179,Vespertino,Activo,Maestria,MATRICULADO,3908,1,3908
10192004,Vespertino,Activo,Maestria,MATRICULADO,14416,1,14416
10190625,Vespertino,Activo,Maestria,MATRICULADO,3786,1,3786
10188583,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10095987,Vespertino,Activo,Maestria,MATRICULADO,600,1,600
10089938,Vespertino,Activo,Maestria,MATRICULADO,7198,1,7198
10062148,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10056380,Vespertino,Activo,Maestria,MATRICULADO,27073,1,27073
